,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,yr_built,zipcode,lat,long,price,was_renovated_post90,has_basement,viewed,sale_month
13349,3827600040,2014-05-20,3,2,2770,10773,2.0,0.0,3,9,1975_to_1997,98008,47.5754,-122.12,749950.0,0,0,1,5
1425,7852030320,2015-02-17,3,2,2620,4874,2.0,0.0,3,7,1997_to_2015,98065,47.5328,-121.87899999999999,470000.0,0,0,0,2
5281,9264900660,2014-09-19,4,2,2500,9654,1.0,0.0,3,8,1975_to_1997,98023,47.3137,-122.34299999999999,241500.0,0,1,0,9
1789,2600000510,2014-07-26,4,2,2130,10650,2.0,0.0,4,8,1975_to_1997,98006,47.5567,-122.15899999999999,686000.0,0,0,0,7
1502,6202600070,2014-11-06,5,2,3890,27311,2.0,0.0,3,10,pre1950,98177,47.7291,-122.363,1100000.0,0,0,1,11
9799,5426300060,2014-10-08,3,2,2300,15952,1.0,0.0,4,8,1950_to_1975,98039,47.6322,-122.23200000000001,1000000.0,0,1,0,10
10667,7283900036,2014-08-18,3,1,990,10752,1.5,0.0,4,7,pre1950,98133,47.7648,-122.35,402500.0,0,0,0,8
15682,8029520250,2015-03-18,3,2,3800,13071,2.0,0.0,3,10,1975_to_1997,98023,47.3076,-122.397,450000.0,0,1,0,3
20063,7436700090,2014-05-29,4,3,2320,4344,2.0,0.0,3,8,1997_to_2015,98059,47.4862,-122.163,449950.0,0,0,0,5
17978,9542890100,2014-12-29,2,2,1130,2191,2.0,0.0,3,8,1997_to_2015,98052,47.6861,-122.103,415000.0,0,0,0,12
678,3013300288,2014-09-30,3,1,2090,4755,1.0,0.0,3,8,1950_to_1975,98136,47.5304,-122.387,478500.0,0,1,1,9
6673,2619920010,2014-07-03,4,2,3150,4203,2.0,0.0,3,9,1997_to_2015,98033,47.688,-122.164,815000.0,0,0,0,7
5851,2113700825,2014-07-31,3,1,970,4700,1.0,0.0,4,6,pre1950,98106,47.5285,-122.354,172000.0,0,1,0,7
7194,6868200029,2014-09-29,3,2,2260,8512,1.0,0.0,3,7,pre1950,98125,47.7129,-122.304,467500.0,0,1,0,9
10095,8079010310,2014-06-11,4,2,2180,7203,2.0,0.0,4,8,1975_to_1997,98059,47.5119,-122.15100000000001,464000.0,0,0,0,6
13457,4104500191,2014-05-22,3,3,2890,12130,2.0,0.0,4,10,1975_to_1997,98033,47.6505,-122.20299999999999,1170000.0,0,1,1,5
12390,3522059196,2014-06-27,3,2,2040,22693,1.0,0.0,4,8,1975_to_1997,98042,47.3519,-122.14,355000.0,0,0,0,6
5053,7750500275,2014-08-07,4,2,2220,4760,1.0,0.0,3,7,pre1950,98106,47.5215,-122.348,397500.0,0,1,0,8
21187,3052700213,2014-08-29,2,2,1210,1267,2.0,0.0,3,8,1997_to_2015,98117,47.6783,-122.376,461100.0,0,1,0,8
1850,2592400140,2015-02-11,3,2,1520,7350,1.0,0.0,4,7,1950_to_1975,98034,47.7167,-122.17,386500.0,0,1,0,2
6522,3630120050,2014-06-25,2,2,1670,4008,1.0,0.0,3,9,1997_to_2015,98029,47.5539,-122.001,565000.0,0,0,0,6
1070,5144000036,2014-05-27,3,1,1050,9206,1.5,0.0,3,7,1950_to_1975,98125,47.7071,-122.301,360000.0,0,0,0,5
15425,2917200675,2015-01-27,2,2,1500,4158,1.0,0.0,4,7,pre1950,98103,47.7006,-122.35,340000.0,0,1,0,1
6784,8651510380,2014-12-16,3,2,2070,9195,1.0,0.0,3,8,1975_to_1997,98074,47.6491,-122.061,539000.0,0,1,0,12
14903,7986401205,2015-04-25,2,1,760,3000,1.0,0.0,3,6,pre1950,98107,47.6633,-122.35700000000001,530000.0,0,0,0,4
10672,5249803645,2014-08-29,2,1,1220,6000,1.0,0.0,3,6,pre1950,98118,47.5647,-122.27,452000.0,0,1,0,8
2772,8663260030,2014-11-18,3,2,1800,5372,2.0,0.0,3,8,1975_to_1997,98034,47.7188,-122.177,416000.0,0,0,0,11
3392,3278602760,2015-02-03,2,2,1770,1853,3.0,0.0,3,8,1997_to_2015,98126,47.5472,-122.37100000000001,369900.0,0,0,0,2
13676,7203101970,2014-07-15,3,2,1460,4350,2.0,0.0,3,7,1997_to_2015,98053,47.69600000000001,-122.02600000000001,362764.0,0,0,0,7
7378,5039300305,2014-11-07,3,2,1990,3478,2.0,0.0,3,10,1975_to_1997,98199,47.6361,-122.399,450000.0,0,1,0,11
11034,7511200350,2014-09-19,3,2,2040,81021,1.0,0.0,3,8,1975_to_1997,98053,47.6536,-122.045,580000.0,0,0,0,9
1749,3856904740,2014-10-21,2,1,950,3060,1.0,0.0,3,6,pre1950,98105,47.6698,-122.323,490000.0,0,1,0,10
418,8724300030,2014-12-23,3,2,1860,5028,2.0,0.0,3,8,1997_to_2015,98019,47.7318,-121.98200000000001,355000.0,0,0,0,12
18127,9478501020,2014-09-16,3,2,1980,4500,2.0,0.0,3,7,1997_to_2015,98042,47.3671,-122.113,317950.0,0,0,0,9
5819,1622049182,2014-06-25,4,2,2050,9583,2.0,0.0,3,8,1950_to_1975,98198,47.3978,-122.31299999999999,386000.0,0,1,1,6
17564,7625702616,2014-11-21,2,2,809,940,2.0,0.0,3,7,1997_to_2015,98136,47.5499,-122.384,219000.0,0,0,0,11
10139,9526600710,2014-07-24,4,2,3000,5639,2.0,0.0,3,8,1997_to_2015,98052,47.7066,-122.115,759900.0,0,0,0,7
14606,104560540,2014-09-17,4,3,2370,7320,2.0,0.0,3,7,1975_to_1997,98023,47.3071,-122.36,310000.0,0,0,0,9
18502,3885803465,2015-04-09,3,2,1220,7447,1.0,0.0,4,7,1950_to_1975,98033,47.6886,-122.211,698000.0,0,0,0,4
10491,7518503490,2014-07-31,3,2,1340,2550,2.0,0.0,3,7,1975_to_1997,98117,47.6793,-122.38,495000.0,0,0,0,7
19348,9485920120,2014-08-29,4,2,2340,52272,2.0,0.0,2,8,1975_to_1997,98042,47.3468,-122.09100000000001,290000.0,0,0,0,8
16942,9194102188,2014-10-09,4,4,3190,6875,2.0,0.0,3,8,1997_to_2015,98034,47.7082,-122.221,675000.0,0,1,1,10
21377,7694200090,2015-05-04,3,2,1730,4086,2.0,0.0,3,8,1997_to_2015,98146,47.5016,-122.34100000000001,350000.0,0,0,0,5
8400,4036800580,2014-06-21,4,2,1550,9176,1.0,0.0,3,7,1950_to_1975,98008,47.6005,-122.12899999999999,418000.0,0,1,0,6
15832,1566100130,2014-08-20,2,1,780,8271,1.0,0.0,4,6,pre1950,98115,47.7,-122.3,319000.0,0,0,0,8
20040,2768301477,2015-04-25,3,2,1280,1187,2.0,0.0,3,8,1997_to_2015,98107,47.6651,-122.368,539000.0,0,1,0,4
11978,7205850030,2014-05-09,3,2,1660,10140,1.0,0.0,4,8,1975_to_1997,98052,47.6889,-122.12799999999999,566000.0,0,1,0,5
17819,7853220970,2014-05-28,4,2,2680,7178,2.0,0.0,3,8,1997_to_2015,98065,47.5325,-121.85600000000001,515000.0,0,0,0,5
4893,4154300275,2015-01-15,2,1,990,4800,1.0,0.0,3,6,pre1950,98118,47.5615,-122.28,245000.0,0,0,0,1
8720,6383000690,2015-03-25,3,2,1670,6414,1.0,0.0,4,8,1950_to_1975,98117,47.6921,-122.38600000000001,587100.0,0,0,0,3
18014,8731901910,2014-06-16,4,2,1960,7950,1.0,0.0,4,8,1950_to_1975,98023,47.3109,-122.37700000000001,285500.0,0,0,0,6
8971,7243500015,2014-10-03,4,2,1720,5472,1.0,0.0,3,6,pre1950,98118,47.5299,-122.288,275000.0,0,1,0,10
5176,1891100130,2015-04-17,3,2,1400,2421,2.0,0.0,3,9,1997_to_2015,98034,47.695,-122.169,639000.0,0,0,0,4
10153,8682230400,2014-05-07,2,2,1350,3900,1.0,0.0,3,8,1997_to_2015,98053,47.7094,-122.03,428000.0,0,0,0,5
1860,9201000320,2015-04-16,4,2,2620,17366,1.0,0.0,3,9,1975_to_1997,98075,47.583999999999996,-122.07700000000001,765000.0,0,1,1,4
19947,2224069165,2014-09-02,4,4,3290,8059,2.0,0.0,3,9,1997_to_2015,98029,47.5573,-122.02,801000.0,0,0,0,9
1687,2767604247,2014-07-11,2,2,1140,1181,3.0,0.0,3,8,1997_to_2015,98107,47.6713,-122.383,467000.0,0,0,0,7
8498,3649100304,2014-08-19,3,2,1740,11040,2.0,0.0,3,8,1975_to_1997,98028,47.7376,-122.242,400000.0,0,0,0,8
20614,301400320,2014-07-25,3,2,1489,3266,2.0,0.0,3,7,1997_to_2015,98002,47.3452,-122.21700000000001,255900.0,0,0,0,7
1992,993002325,2014-06-23,2,2,950,4625,1.0,0.0,4,7,pre1950,98103,47.6912,-122.34,430000.0,0,0,0,6
10524,3761100240,2014-10-27,4,3,3030,18400,1.5,0.0,3,9,1950_to_1975,98034,47.7019,-122.243,901000.0,0,1,1,10
17469,7387500235,2015-03-17,3,2,1960,8136,1.0,0.0,3,7,pre1950,98106,47.5208,-122.36399999999999,363000.0,0,1,0,3
21166,7299600950,2015-04-08,3,2,1608,4800,2.0,0.0,3,8,1997_to_2015,98092,47.2585,-122.20100000000001,279950.0,0,0,0,4
18526,820000018,2014-10-14,3,3,1860,2218,3.0,0.0,3,8,1997_to_2015,98125,47.7185,-122.31299999999999,387500.0,0,0,0,10
20693,423059409,2014-09-28,4,2,2230,5650,2.0,0.0,3,7,1997_to_2015,98056,47.5073,-122.16799999999999,440000.0,0,0,0,9
6117,326049024,2015-04-10,4,2,2370,11310,1.0,0.0,3,8,1950_to_1975,98155,47.7684,-122.289,603000.0,0,1,0,4
3459,3824100246,2014-10-21,4,3,2200,9676,1.0,0.0,3,8,1975_to_1997,98028,47.7713,-122.259,460000.0,0,1,0,10
15722,8824900050,2014-06-12,4,2,2710,4750,1.0,0.0,4,7,pre1950,98115,47.6756,-122.305,656500.0,0,1,0,6
6567,5104530430,2015-02-09,3,2,2370,4375,2.0,0.0,3,8,1997_to_2015,98038,47.354,-121.999,366000.0,0,0,0,2
20363,7852130460,2015-03-25,4,3,2520,4104,2.0,0.0,3,7,1997_to_2015,98065,47.5352,-121.88,500000.0,0,0,0,3
5670,7933250050,2014-10-28,5,3,4020,4500,2.0,0.0,3,9,1997_to_2015,98004,47.6349,-122.204,1420000.0,0,1,0,10
16892,3445000005,2014-11-17,2,1,1370,11584,1.0,0.0,4,6,pre1950,98198,47.4224,-122.29299999999999,237600.0,0,0,0,11
2810,1651500060,2014-09-29,5,2,1720,9972,1.0,0.0,4,8,1950_to_1975,98004,47.6368,-122.21799999999999,845000.0,0,0,0,9
8949,5207200360,2014-09-03,2,1,930,5368,1.0,0.0,4,7,1950_to_1975,98115,47.6952,-122.275,420000.0,0,0,0,9
5492,1721800470,2014-05-21,5,2,1930,6120,1.5,0.0,3,6,pre1950,98146,47.5073,-122.337,230000.0,0,0,0,5
19396,7211400850,2014-08-11,3,2,1200,5000,1.0,0.0,3,6,1975_to_1997,98146,47.5122,-122.35700000000001,229000.0,0,0,0,8
12710,2988800065,2014-12-02,2,1,1280,12500,1.0,0.0,3,7,1950_to_1975,98178,47.4833,-122.23700000000001,281000.0,0,1,0,12
18295,7539900040,2014-07-28,4,2,1750,9000,1.0,0.0,3,8,1975_to_1997,98052,47.6403,-122.105,625000.0,1,1,0,7
13330,7304300760,2014-06-25,3,1,1010,8184,1.0,0.0,4,6,pre1950,98155,47.7416,-122.319,349000.0,0,0,0,6
15753,3211260290,2015-03-09,4,3,2620,35124,2.0,0.0,3,9,1975_to_1997,98092,47.3067,-122.116,443000.0,0,0,0,3
574,2473360060,2015-01-02,3,2,1330,9917,1.0,0.0,3,7,1975_to_1997,98058,47.4478,-122.161,263500.0,0,1,0,1
8449,3343900781,2014-10-27,3,2,1190,9135,1.0,0.0,4,7,1950_to_1975,98056,47.5164,-122.189,299000.0,0,0,0,10
19326,1777600900,2014-07-10,4,2,2870,8995,1.0,0.0,5,8,1950_to_1975,98006,47.5678,-122.12799999999999,710000.0,0,1,0,7
18816,3216000090,2014-07-29,4,2,3230,21781,2.0,0.0,3,9,1975_to_1997,98053,47.6318,-122.01,785000.0,0,0,0,7
9232,1973800150,2015-04-02,4,2,2330,14190,1.0,0.0,3,8,1950_to_1975,98034,47.718,-122.242,480000.0,0,1,0,4
19364,2768100205,2014-06-25,4,2,1950,2617,1.5,0.0,4,7,pre1950,98107,47.6696,-122.37200000000001,519000.0,0,1,0,6
21047,5200087,2014-07-09,4,2,2540,5001,2.0,0.0,3,9,1997_to_2015,98108,47.5423,-122.302,487000.0,0,0,0,7
14377,1126049103,2014-08-29,3,2,1860,9003,1.0,0.0,3,7,1950_to_1975,98028,47.7624,-122.26,415000.0,0,1,0,8
3625,5249804560,2014-08-18,4,1,1060,7200,1.0,0.0,3,6,pre1950,98118,47.5591,-122.26799999999999,510000.0,0,1,1,8
19304,4083302225,2014-10-14,4,3,2550,3784,1.5,0.0,4,8,pre1950,98103,47.6559,-122.338,850000.0,0,1,0,10
18732,7522600110,2014-12-29,3,2,1540,10410,1.0,0.0,4,7,1950_to_1975,98198,47.3662,-122.315,275000.0,0,0,0,12
20529,1225039067,2015-04-06,2,2,1190,1303,2.0,0.0,3,8,1997_to_2015,98107,47.6675,-122.368,455000.0,0,1,0,4
8695,2450500110,2014-05-08,4,2,2480,9195,1.0,0.0,3,7,pre1950,98004,47.583999999999996,-122.195,780000.0,0,1,0,5
6354,7853240660,2014-08-20,3,2,3060,7831,2.0,0.0,3,9,1997_to_2015,98065,47.5401,-121.861,650000.0,0,0,1,8
13633,7504400620,2015-04-13,3,2,1800,12440,1.0,0.0,3,8,1975_to_1997,98074,47.6254,-122.05,418500.0,0,1,0,4
21434,8562790720,2015-05-14,4,4,2630,3757,2.0,0.0,3,10,1997_to_2015,98027,47.5322,-122.075,749950.0,0,1,0,5
848,7197350070,2015-03-04,3,2,1610,12555,1.0,0.0,3,7,1975_to_1997,98052,47.6618,-122.13600000000001,512000.0,0,1,0,3
2248,6151800070,2014-09-03,3,2,2600,7668,1.0,0.0,4,8,1950_to_1975,98010,47.3402,-122.046,700000.0,0,1,0,9
5616,3806000005,2014-10-30,2,1,760,4746,1.0,0.0,3,5,pre1950,98055,47.4836,-122.214,110000.0,0,0,0,10
8564,3622069095,2014-09-17,4,4,3420,49223,2.0,0.0,3,9,1997_to_2015,98010,47.3534,-121.992,679000.0,0,0,0,9
20488,301401390,2014-08-05,4,3,2475,4000,2.0,0.0,3,7,1997_to_2015,98002,47.3452,-122.21,319900.0,0,0,0,8
13509,2346800180,2015-03-09,5,1,2230,16800,1.5,0.0,4,7,pre1950,98136,47.5161,-122.395,620000.0,0,1,1,3
18236,7202340530,2015-04-10,3,2,1690,4088,2.0,0.0,3,7,1997_to_2015,98053,47.6779,-122.03399999999999,498000.0,0,0,0,4
13679,937000330,2014-12-24,3,2,1170,11530,1.0,0.0,3,7,1950_to_1975,98198,47.4211,-122.29,157000.0,0,0,0,12
8118,2787460720,2015-02-27,3,2,1010,7896,1.0,0.0,3,7,1975_to_1997,98031,47.4046,-122.181,200000.0,0,0,0,2
5303,1862000010,2014-08-28,4,2,3400,35062,2.0,0.0,4,11,1975_to_1997,98052,47.7168,-122.113,915000.0,0,0,0,8
4052,9297301055,2014-12-09,2,1,1120,4800,1.0,0.0,3,7,pre1950,98126,47.5669,-122.37200000000001,363000.0,0,0,0,12
12129,5505700030,2014-05-28,3,2,1650,6150,2.0,0.0,4,7,pre1950,98116,47.5713,-122.39399999999999,590000.0,1,0,0,5
14444,2525300540,2014-11-14,3,2,1090,9605,1.0,0.0,4,6,1950_to_1975,98038,47.3609,-122.02799999999999,185000.0,0,0,0,11
10923,2141500070,2014-06-19,4,2,2400,7693,2.0,0.0,3,8,1997_to_2015,98059,47.4881,-122.14200000000001,450000.0,0,0,0,6
20178,1459920190,2014-12-04,4,2,2630,5701,2.0,0.0,3,7,1997_to_2015,98042,47.375,-122.16,385000.0,0,0,0,12
19843,8895800200,2014-10-17,4,3,3590,5625,2.0,0.0,3,10,1997_to_2015,98052,47.6959,-122.133,1100000.0,0,0,0,10
14390,7987401010,2014-07-03,4,2,2360,10000,1.0,0.0,3,8,1975_to_1997,98126,47.573,-122.374,633000.0,0,1,1,7
4076,8564950300,2014-09-19,3,2,2180,4226,2.0,0.0,3,8,1997_to_2015,98011,47.7733,-122.226,450000.0,0,0,0,9
997,1442800370,2015-04-15,2,1,1030,4188,1.0,0.0,3,8,1975_to_1997,98038,47.3738,-122.057,189950.0,0,0,0,4
4332,7738500475,2014-12-12,4,3,2820,6611,1.0,0.0,3,7,1950_to_1975,98155,47.7473,-122.285,485000.0,0,1,0,12
12926,5379800040,2014-08-13,2,2,2090,11317,1.0,0.0,5,7,pre1950,98188,47.4594,-122.279,275000.0,0,1,0,8
9368,2767603608,2014-10-02,2,2,1170,1274,3.0,0.0,3,8,1997_to_2015,98107,47.6719,-122.381,405000.0,0,0,0,10
551,1373800295,2014-10-13,3,3,4380,6320,2.0,0.0,5,10,1950_to_1975,98199,47.6452,-122.411,1450000.0,0,1,1,10
17956,1939100610,2014-06-23,4,2,2300,7989,2.0,0.0,3,9,1975_to_1997,98074,47.6273,-122.03399999999999,560000.0,0,0,0,6
4372,1326069188,2015-05-11,3,2,1640,10424,2.0,0.0,3,7,1975_to_1997,98019,47.7345,-121.977,350000.0,0,0,0,5
3497,5525400300,2014-05-21,4,3,2450,14803,2.0,0.0,4,9,1975_to_1997,98059,47.5261,-122.162,619420.0,0,0,0,5
19777,5609000311,2015-04-10,6,4,3600,6110,2.0,0.0,3,9,1997_to_2015,98118,47.5687,-122.291,729999.0,0,0,0,4
14572,1139000072,2015-04-03,2,2,1180,834,3.0,0.0,3,8,1997_to_2015,98133,47.7074,-122.35600000000001,325000.0,0,0,0,4
14983,5569620050,2014-07-21,4,3,2630,5772,2.0,0.0,3,9,1997_to_2015,98052,47.6952,-122.133,731688.0,0,0,0,7
8032,1250200495,2014-06-24,2,2,1200,1259,2.0,0.0,3,8,1997_to_2015,98144,47.6001,-122.29799999999999,455000.0,0,1,0,6
1407,9473200105,2014-09-24,2,1,2110,4920,1.5,0.0,3,7,pre1950,98103,47.6872,-122.339,425000.0,0,1,0,9
17115,3645100280,2014-06-13,3,2,1920,4833,1.0,0.0,4,7,pre1950,98133,47.7067,-122.352,385000.0,0,1,0,6
19854,710600160,2014-09-09,4,4,2650,3474,2.0,0.0,3,8,1997_to_2015,98027,47.5377,-122.046,665000.0,0,1,0,9
19083,2114700615,2014-07-08,2,1,630,4200,1.0,0.0,3,6,pre1950,98106,47.5329,-122.348,148000.0,0,0,0,7
14021,7701960210,2015-04-27,4,2,3030,16000,2.0,0.0,3,11,1975_to_1997,98077,47.7125,-122.081,875000.0,0,0,0,4
14254,2141330360,2014-07-29,4,2,2100,8290,2.0,0.0,4,8,1975_to_1997,98006,47.5595,-122.12899999999999,625000.0,0,0,0,7
11780,873900240,2014-07-02,4,2,2050,5787,2.0,0.0,3,7,1997_to_2015,98198,47.3527,-122.315,256000.0,0,0,0,7
20723,9122001230,2014-12-05,3,4,1970,5079,2.0,0.0,3,8,1997_to_2015,98144,47.5816,-122.296,590000.0,0,1,0,12
20341,9492500170,2014-07-23,4,3,3020,7203,2.0,0.0,3,9,1997_to_2015,98033,47.6948,-122.178,879950.0,0,0,0,7
693,8024200350,2015-03-04,2,1,800,4342,1.0,0.0,3,6,pre1950,98115,47.6997,-122.316,410000.0,0,1,0,3
5011,6430000280,2014-12-16,4,2,1880,5100,1.0,0.0,3,8,1950_to_1975,98103,47.6872,-122.34899999999999,453000.0,0,0,0,12
3443,2823059055,2015-03-29,3,1,1390,21262,1.0,0.0,3,7,1950_to_1975,98058,47.4454,-122.185,199000.0,0,0,0,3
9174,1565950230,2014-11-20,3,2,2100,6825,2.0,0.0,3,8,1975_to_1997,98055,47.4314,-122.189,305000.0,0,0,0,11
11501,5153100030,2014-08-25,3,2,2140,7715,2.0,0.0,3,7,1975_to_1997,98198,47.38399999999999,-122.322,349950.0,0,0,0,8
19834,7853270520,2015-04-09,4,3,3030,7644,2.0,0.0,3,8,1997_to_2015,98065,47.5457,-121.881,622950.0,0,1,0,4
4175,7345600755,2014-07-07,3,2,1800,22000,2.0,0.0,3,8,pre1950,98168,47.4889,-122.286,360000.0,0,0,0,7
8283,6639900219,2015-05-11,3,2,1630,1755,2.0,0.0,3,8,1975_to_1997,98033,47.691,-122.176,419900.0,0,1,0,5
13844,5076700145,2015-04-27,3,1,1140,8180,1.0,0.0,3,7,1950_to_1975,98005,47.5851,-122.17200000000001,550000.0,0,0,0,4
10458,2025069037,2015-02-10,4,2,3250,48037,1.0,0.0,3,8,1975_to_1997,98074,47.6326,-122.07,1050000.0,0,1,1,2
18323,510001400,2014-06-30,5,3,2870,5700,1.0,0.0,3,7,1950_to_1975,98103,47.6621,-122.33,765000.0,0,1,0,6
13382,8155000040,2014-10-30,3,1,1020,12289,1.0,0.0,4,7,1950_to_1975,98058,47.4235,-122.155,230000.0,0,0,0,10
17256,2329800630,2014-05-27,3,2,1670,7415,1.0,0.0,3,7,1975_to_1997,98042,47.3776,-122.116,274950.0,0,1,0,5
20893,3578600141,2014-09-23,4,2,2470,7539,2.0,0.0,3,9,1997_to_2015,98028,47.7407,-122.226,550000.0,0,0,0,9
261,8644000060,2014-10-24,3,2,1270,8470,1.0,0.0,4,7,1950_to_1975,98198,47.4207,-122.29,237000.0,0,0,0,10
20848,1245003268,2014-11-06,4,4,3530,8126,2.0,0.0,3,10,1997_to_2015,98033,47.6847,-122.2,1280000.0,0,0,0,11
11529,5456000135,2014-08-22,3,2,2020,9718,1.0,0.0,3,8,1950_to_1975,98040,47.574,-122.21,677500.0,0,0,0,8
5497,7942601410,2014-05-14,3,2,1830,5120,1.5,0.0,5,8,pre1950,98122,47.6051,-122.311,682000.0,0,0,1,5
3875,4364700600,2015-03-30,3,1,1010,7920,1.0,0.0,3,6,pre1950,98126,47.5249,-122.37,390000.0,0,0,0,3
4016,4459800100,2015-04-22,2,1,980,3800,1.0,0.0,3,7,pre1950,98103,47.6903,-122.34,390000.0,0,0,0,4
3626,7811100100,2014-09-18,4,2,1900,10297,1.0,0.0,4,8,1950_to_1975,98005,47.5944,-122.155,566000.0,0,0,0,9
16950,3888100029,2014-05-29,3,1,2110,10005,1.0,0.0,5,7,pre1950,98033,47.688,-122.16799999999999,475300.0,0,1,0,5
445,1774000200,2014-12-02,3,2,1920,9102,1.0,0.0,3,7,1950_to_1975,98072,47.7487,-122.08200000000001,400000.0,0,0,0,12
6752,6163901381,2014-12-04,3,1,1000,8320,1.0,0.0,5,6,1950_to_1975,98155,47.7548,-122.316,295000.0,0,0,0,12
5111,8682231190,2014-10-21,2,2,1930,4500,1.0,0.0,3,8,1997_to_2015,98053,47.7104,-122.031,542000.0,0,0,0,10
14157,7883607520,2014-05-08,3,2,950,6000,1.0,0.0,3,6,pre1950,98108,47.5271,-122.316,230000.0,0,1,0,5
3555,2919201095,2015-03-27,3,1,1270,3840,1.5,0.0,3,7,pre1950,98103,47.6896,-122.35700000000001,540000.0,0,0,0,3
10386,8651411070,2014-09-25,3,1,1280,4875,1.0,0.0,5,6,1950_to_1975,98042,47.3686,-122.081,180000.0,0,0,0,9
13886,8898700120,2014-06-04,3,2,2260,11305,1.0,0.0,3,7,1975_to_1997,98055,47.4544,-122.204,400000.0,0,1,0,6
7338,1389310130,2014-12-12,3,2,1676,18778,2.0,0.0,3,7,1975_to_1997,98014,47.6521,-121.905,330000.0,0,0,0,12
13989,7789000120,2015-04-21,3,1,940,8400,1.0,0.0,3,7,1950_to_1975,98056,47.5108,-122.165,229000.0,0,0,0,4
3367,8901500178,2014-10-30,4,2,2440,9450,1.5,0.0,3,7,pre1950,98125,47.7061,-122.307,700000.0,0,0,0,10
17652,2902200076,2015-01-28,3,3,2060,3200,2.0,0.0,3,8,pre1950,98102,47.637,-122.324,800000.0,0,0,0,1
11059,646500070,2014-11-06,3,1,1060,7638,1.0,0.0,5,7,1950_to_1975,98007,47.5941,-122.14200000000001,420000.0,0,0,0,11
2526,4477000270,2014-08-22,3,2,2730,15677,2.5,0.0,3,9,1975_to_1997,98166,47.4612,-122.365,565000.0,0,0,1,8
17743,9558010090,2014-08-22,4,2,2790,8111,2.0,0.0,3,9,1997_to_2015,98058,47.4492,-122.116,445000.0,0,1,0,8
15839,7943000020,2015-03-26,2,1,760,7272,1.0,0.0,4,7,1975_to_1997,98003,47.3205,-122.33,183000.0,0,0,0,3
17836,2770605175,2015-02-27,4,2,1760,6000,1.0,0.0,3,7,pre1950,98119,47.6508,-122.37299999999999,620047.0,0,1,0,2
1168,3131201290,2015-03-17,4,2,2660,3672,2.0,0.0,5,8,pre1950,98105,47.6609,-122.324,900000.0,0,1,0,3
4144,9358002305,2015-03-13,2,1,950,6426,1.0,0.0,3,7,pre1950,98126,47.5653,-122.37,430000.0,0,0,0,3
7892,7660100336,2014-12-10,3,2,1020,1570,2.0,0.0,3,7,1997_to_2015,98144,47.5871,-122.31700000000001,300000.0,0,1,0,12
18447,7345200650,2014-12-31,3,2,1680,7000,1.5,0.0,4,7,1950_to_1975,98002,47.2775,-122.20299999999999,219200.0,0,0,0,12
8276,1453602284,2014-11-03,2,2,1320,2040,3.0,0.0,3,7,1975_to_1997,98125,47.7224,-122.291,296000.0,0,0,0,11
3149,5561401220,2014-07-07,6,3,4050,36171,2.0,0.0,4,8,1950_to_1975,98027,47.4708,-122.015,670000.0,0,1,0,7
12006,8964800390,2014-05-08,3,2,2430,12757,1.0,0.0,4,8,1950_to_1975,98004,47.6201,-122.209,1500000.0,0,1,1,5
880,2349300060,2015-02-12,4,2,1920,4822,1.0,0.0,2,6,pre1950,98136,47.5507,-122.381,200000.0,0,1,0,2
6747,3276180020,2015-03-27,4,2,1660,10757,1.0,0.0,3,7,1975_to_1997,98056,47.5071,-122.194,385000.0,0,0,0,3
9408,9828701565,2015-02-09,3,2,2240,5200,1.0,0.0,3,7,1950_to_1975,98112,47.6191,-122.296,375000.0,0,1,0,2
14727,2767603577,2015-05-06,2,2,1170,1250,3.0,0.0,3,8,1997_to_2015,98107,47.6719,-122.38,475000.0,0,0,0,5
21135,3438500346,2014-07-02,2,2,800,2119,2.0,0.0,3,7,1997_to_2015,98106,47.553999999999995,-122.36200000000001,265050.0,0,0,0,7
13439,3797000205,2014-09-24,3,2,1460,2610,2.0,0.0,3,8,1975_to_1997,98103,47.6864,-122.345,444000.0,0,0,0,9
1467,2856102336,2015-03-25,3,2,1700,4080,1.0,0.0,4,7,pre1950,98117,47.6785,-122.39299999999999,652000.0,0,1,0,3
18498,7657000210,2014-08-18,3,2,1550,7410,1.5,0.0,5,7,pre1950,98178,47.4951,-122.23700000000001,280000.0,0,0,0,8
13833,9241900150,2014-08-27,3,2,3080,8448,2.0,0.0,3,9,1997_to_2015,98199,47.6469,-122.389,950000.0,0,0,1,8
6537,1775801405,2014-12-16,4,2,2390,38258,2.0,0.0,3,8,1997_to_2015,98072,47.7433,-122.094,557500.0,0,0,0,12
12153,3034200036,2015-04-24,2,1,1630,9255,1.0,0.0,3,7,pre1950,98133,47.7222,-122.33200000000001,438000.0,0,0,0,4
452,2525300030,2015-02-22,3,1,1400,10403,1.0,0.0,4,6,1975_to_1997,98038,47.361999999999995,-122.029,232000.0,0,0,0,2
12518,8860310120,2015-04-22,4,2,2800,8540,1.0,0.0,4,8,1975_to_1997,98052,47.6869,-122.126,740000.0,0,1,0,4
19983,3566800485,2015-02-23,4,4,2440,3012,3.0,0.0,3,8,1997_to_2015,98117,47.6923,-122.39200000000001,649950.0,0,0,1,2
4137,4221250090,2014-11-13,3,2,1990,5149,2.0,0.0,3,8,1997_to_2015,98075,47.5895,-122.01899999999999,545000.0,0,0,0,11
